,date,title,links,description
205,21.05.22,"[단독] 이용구, 6개월 만에 첫 소환…""경찰 수사 별개로 결론""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006327538"",""링크"")",술에 취해 택시기사를 폭행한 혐의를 받고 있는 이용구 법무차관이 오늘 검찰에 출석해 조사를 받았습니다. 이 사건이 발생한 지 6개월 만에 처음으…
206,21.05.21,"[단독] 확대하니 ""독도는 일본 땅""…""즉각 시정하라""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006327076"",""링크"")",도쿄올림픽 홈페이지에 올린 일본 지도에 독도를 표기해 논란을 빚었던 일본이 수정한 지도에도 독도를 그려 넣은 게 확인돼 정부가 정면 대응에 나섰…
207,21.05.21,"[단독] ""툭하면 때리고 강제추행""…상근예비역 구속","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006327075"",""링크"")",한 예비군 중대에서 상근예비역의 상습적인 가혹행위가 드러나 군이 수사를 벌이고 있습니다. 살 빼려면 맞아야 한다며 폭행하고 귀이개를 불에 달궈 …
208,21.05.21,"[단독] ""차익 많으면 양도세 많이…LTV 최대 60%""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006327065"",""링크"")",여당이 내부적으로 마련한 부동산 정책 개편안 일체를 저희가 확인했습니다. 민주당은 지난달 재보궐 선거 패배 이후 부동산특별위원회를 만들어서 여러…
209,21.05.21,주방 오물 분쇄기 '판매 금지' 법안 발의…18만대 어쩌나?,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006327101"",""링크"")",주방 싱크대에서 음식물을 바로 갈아서 버리는 편리함 때문에 최근 판매가 급증하고 있는 주방용 오물 분쇄기와 관련해 해당 제품들을 판매 금지하는 …
210,21.05.21,[단독] 스토킹 신고만 10여 회…아들뻘 20대 괴롭힌 여성 구속,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006326247"",""링크"")",소셜미디어에서 알게 된 20대 초반의 남성을 1년 넘게 따라다니며 괴롭힌 50대 여성이 구속됐습니다. 서울 서대문경찰서는 53살 여성 김 모 씨…
211,21.05.20,"[단독] ""해외법인 해킹 피해""…악명 높은 해커 그룹 소행","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006325546"",""링크"")","우리나라 대기업들의 해외 법인을 노린 국제 해커들의 공격이 최근 잇따르고 있습니다. 여러 기업이 피해를 봤는데, 이번에는 LG전자 북미지역 법인…"
212,21.05.20,"[단독] ""6개월 내 안 팔면 중과""…임대제 혜택 축소 논의","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006325529"",""링크"")","들으신 대로 정부와 여당은 부동산 세금을 조정하는 걸 비롯해서 현재 여러 대책을 논의하고 있습니다. 그 가운데 하나로, 주택 공급을 늘리자는 취…"
213,21.05.20,"[단독] LG 해외법인까지 해킹한 '랜섬웨어'…""파일 7개 유출""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006325861"",""링크"")",LG 전자의 북미지역 법인 서버가 악명 높은 글로벌 해커의 랜섬웨어 공격을 받아 해킹 당했습니다. SBS 취재 결과 한 해커 그룹이 LG 계열사…
214,21.05.20,"[단독] FA 투수 이용찬, NC와 계약","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006325460"",""링크"")",프로야구 FA 투수 이용찬이 NC 다이노스 유니폼을 입게 됐습니다. 야구계 관계자는 NC가 오늘 FA 선수들 중 유일하게 미계약자로 남았던 이용…
215,21.05.19,"[단독] 김연경, 다시 해외로…중국 상하이 입단 계약","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006324375"",""링크"")","배구 여제, 김연경 선수가 다시 해외 무대에서 뛰게 됐습니다. 중국 상하이 구단과 입단 계약을 맺은 것으로 확인됐습니다. 유병민 기자의 단독 보…"
216,21.05.18,"[단독] 캠코 하도급업체, 불법 재하청에 공사비 반토막","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006323257"",""링크"")","한국자산관리공사, 캠코의 대구 신청사를 짓는 과정에 불법 하도급 의혹이 불거졌습니다. 하도급 업체가 발주처의 승낙 없이 멋대로 재하도급을 준 데…"
217,21.05.18,"[단독] 고시원 노인 폭행해 숨지게 한 50대…경찰, 구속영장 신청","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006323576"",""링크"")",서울 남대문경찰서는 상해치사 혐의로 50대 남성 A씨를 입건해 구속영장을 신청했습니다. A씨는 지난 15일 밤 서울 충정로의 한 고시원에서 같은…
218,21.05.16,[단독] '가상자산 문제' 첫 논의…'코인 민심' 달래기,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006320879"",""링크"")",조금 전 비공개로 열린 고위 당정청 회의에서 비트코인 같은 가상자산 문제가 처음 논의된 걸로 SBS 취재 결과 확인됐습니다. 1차 과제는 담당 …
219,21.05.16,[단독] '라돈 침대' 첫 유해성 검증 실험…예산 편성,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006320869"",""링크"")",지난 2018년 5월 SBS는 이른바 '라돈 침대'를 세상에 처음 알렸습니다. 유명 침대 매트리스에서 방사성 물질 '라돈'이 검출된 겁니다. 그…
220,21.05.16,[단독] 강남 주택가 한복판서 진검 휘둘러…2명 체포,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006320901"",""링크"")",서울 강남 번화가 근처의 주택 밀집 지역에서 서로 칼을 겨누고 대치한 남성 2명이 경찰에 붙잡혔습니다. 서울 강남경찰서는 특수협박과 총포·도검·…
221,21.05.14,[단독] 공기 중 미세 플라스틱 '둥둥'…국내 첫 확인,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006319666"",""링크"")",아주 작은 크기의 플라스틱이 공기 중에 떠다니고 있다는 사실이 국내에서 처음 확인됐습니다. 집 안뿐 아니라 바깥 공기에도 미세 플라스틱이 있다는…
222,21.05.14,"[단독] ""유일 합법 정부로 인정해달라""…인도적 지원 검토","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006319663"",""링크"")",미얀마에서 쿠데타 군부에 반대하는 국민통합정부 외교장관이 합법 정부로 공식 인정해달라고 우리에게 요청한 사실이 SBS 취재 결과 확인됐습니다. …
223,21.05.14,"[단독] 미얀마 민주진영, 한국 대사 접촉…""승인 공식 요청""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006319343"",""링크"")",이달 초 SBS와의 인터뷰에서도 미얀마 유일의 합법 정부 인정을 요청한 미얀마 민주진영의 국민통합정부가 최근 한국 정부 인사를 접촉해 공식 정부…
224,21.05.14,[단독] 공기 중 미세 플라스틱 국내 첫 확인…연구 결과 입수,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006319323"",""링크"")",집안과 바깥 공기에 미세 플라스틱이 떠다닌다는 사실이 국내에서 처음으로 연구를 통해 확인됐습니다. SBS가 입수한 서울시 보건환경연구원 연구 결…
225,21.05.13,"[단독] ""작업계획서도 없었다""…시정명령 12건","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006318360"",""링크"")","3주 전 평택항에서 일하다 숨진 대학생 이선호 씨 사고와 관련해, 현장에서 안전 관리가 얼마나 소홀했는지 계속 드러나고 있습니다. 위험한 작업할…"
226,21.05.13,"[단독] 잇단 성추문에도 느슨한 대처…국회 ""엄중 처벌""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006318050"",""링크"")","저희가 추가로 확인을 해본 결과 국정원의 이런 늑장 대처는 처음이 아니었습니다. 제대로 된 징계도 내리지 않고, 또 솜방망이 처벌에 그쳤던 사례…"
227,21.05.13,"[단독] ""국정원 국장, 여직원 성추행""…뒤늦게 징계 착수","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006318048"",""링크"")",저희가 단독 취재한 소식으로 이어가보겠습니다. 국정원의 한 고위 간부가 부하 직원을 성추행한 혐의로 직위해제된 사실이 저희 취재 결과 확인됐습니…
228,21.05.13,[단독] 故 이선호 씨 사고 당일 작업계획서 미비…시정명령만 12건,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006318049"",""링크"")",지난달 평택항 개방형 컨테이너 위에서 청소를 하다 숨진 故 이선호 씨 사고와 관련해 작업 당시 사전에 작성됐어야 할 작업계획서가 없었던 것으로 …
229,21.05.13,"[단독] ""국정원 고위 간부 여직원 성추행""…뒤늦게 감찰 · 직위해제","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006318043"",""링크"")","현직 국정원 고위 간부가 부하 여성 직원을 성추행한 혐의로 직위해제된 사실이 확인됐습니다. 모 부서장이던 A 국장은 지난해 6월 말, 같은 부서…"
230,21.05.12,"[단독] 동탄롯데백화점 수사 착수…""입찰가 낮은데도 선정""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006316773"",""링크"")","오늘 8시 뉴스는 저희가 단독 취재한 내용으로 시작하겠습니다. 검찰이 LH 의혹 수사를 시작했고, 또 처음으로 압수수색에도 나섰다는 소식, 어제…"
231,21.05.11,[단독] 검찰도 직접수사 착수…LH · 건축사무소 압수수색,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006315029"",""링크"")","LH 투기 의혹은 그동안 경찰이 전담해왔었는데, 검찰이 처음으로 직접수사에 나섰습니다. LH 출신들을 영입한 건축사무소와 LH 사이의 유착 의혹…"
232,21.05.11,[단독] 퇴근하고 잠복한 경찰이 불법 촬영범 잡았다,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006315036"",""링크"")",붐비는 지하철역에서 상습적으로 여성들을 불법 촬영한 30대 남성이 경찰에 붙잡혔습니다. 근처 지구대에서 야간근무 마치고 사복 차림으로 지하철역에…
233,21.05.11,[단독] '특급전사 부대' 뽑는데…부대원 많아서 '1등',"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006315030"",""링크"")",육군이 특급전사들을 뽑겠다면서 올해 초부터 100일 동안 대회를 진행한 것이 있습니다. 달리기나 팔굽혀펴기를 해서 기준을 통과했는지 평가한 것인…
234,21.05.11,"[단독] ""테러범 돈 안 받아""…목숨 걸고 한국서 파업","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006315021"",""링크"")",미얀마 군사정부가 쿠데타를 일으킨 지 오늘이 100일째 되는 날입니다. 현지에서는 공무원 20만여 명이 군부의 업무 지시를 거부한 채 파업을 벌…
235,21.05.11,[단독] 14일까지 청문보고서 요청…당청 간 임명 논의,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006315014"",""링크"")",국회에서 인사청문보고서가 채택되지 않은 장관 후보자 3명에 대해서 문재인 대통령이 이번 주 금요일까지 보고서를 보내달라고 다시 요청했습니다. 금…
236,21.05.11,"[단독] ""조국 · 부동산 · LH""…민주당 '이탈 지지자' 보고서","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006315012"",""링크"")",민주당 서울시당이 지난달 서울시장 보궐선거의 패배 원인을 분석한 내부 보고서를 저희 취재진이 입수했습니다. 민주당을 지지했던 유권자 가운데 이른…
237,21.05.11,"[단독] 퇴근하던 순경, 몰카범 추격해 붙잡아","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006315056"",""링크"")",서울 선릉역에서 여성을 상대로 불법 촬영을 하던 30대 남성이 퇴근하던 경찰에 붙잡혔습니다. 서울 강남경찰서는 성폭력범죄 처벌 등에 관한 특례법…
238,21.05.11,"[단독] ""베란다 부수고 침입"" 잡고 보니 딸의 스토커","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006314990"",""링크"")",온라인 게임에서 만난 여성의 집과 80km 넘게 떨어진 여성의 부모 집까지 무단 침입해 스토킹한 20대 남성이 경찰에 붙잡혔습니다. 경기 파주경…
239,21.05.11,[단독] 5살 아이에 뻗친 검은 손…60대 남성 체포,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006314575"",""링크"")",길에서 놀고 있는 5살 여자아이를 추행한 60대 남성이 경찰에 붙잡혔습니다. 경기북부경찰청 여성청소년범죄수사대는 성폭력범죄의 처벌 등에 관한 특…
240,21.05.10,[단독] 코인 발행부터 시세 조종까지…'작전 세력' 활개,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006313355"",""링크"")",가상화폐 투자하려는 사람이 많아지고 시장이 과열되면서 최근에는 가상화폐를 새로 만들고 그것을 상장시켜주겠다는 업체들까지 여기저기서 생겨나고 있습…
241,21.05.10,"[단독] 한 달 전 면담은 전화로…입양기관 ""특이사항 없음""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006313798"",""링크"")","경기도 화성에서 두 살 여자아이를 때려 의식불명에 빠뜨린 양아버지가 경찰 수사를 받고 있는 가운데, 입양기관은 해당 가정에 대한 최근 면담을 전…"
242,21.05.10,[단독] 코인 '제작 · 상장 · 시세 조종'까지…'검은 거래' 의혹,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006313781"",""링크"")",가상화폐 거래 열풍을 타고 제작부터 상장까지 한 번에 해결해준다는 '종합컨설팅' 업체가 난립하고 있습니다. 그런데 일부 업체가 컨설팅을 가장한 …
243,21.05.10,"[단독] 검찰, 박삼구 전 금호아시아나 회장 구속영장 청구","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006313281"",""링크"")",사주의 지분이 많은 계열사을 부당 지원한 혐의로 수사를 받고 있는 박삼구 전 금호아시아나그룹 회장에 대해 검찰이 구속영장을 청구한 것으로 확인됐…
244,21.05.09,[단독] 모텔서 애 키우는 '청소년 한부모'…지원 추진,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006312472"",""링크"")",내일인 5월 10일은 한부모 가족의 날입니다. 특히 어린 나이에 갑자기 부모가 된 청소년 한부모들은 아이를 키울 곳조차 마땅하지 않은 경우가 많…
245,21.05.09,"[단독] ""mRNA 백신은 공공재""…""한국은 단기에 생산 가능""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006312471"",""링크"")",한국을 아시아 백신 허브 국가로 활용하자고 했던 미국 질병통제센터 전 국장이 이번에는 mRNA 코로나 백신은 공공재라고 규정했습니다. 또 단기간…
246,21.05.09,[단독] 재판받아도 검사직 수행…규정 따로 실제 따로,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006312470"",""링크"")",검사는 아시는 대로 범죄행위를 수사하고 재판에 넘기는 일을 합니다. 그렇다면 검사 본인이 재판을 받고 있는데 계속 직을 수행하면서 다른 사람 범…
